symbol,BMDM_0h_1,BMDM_0h_2,BMDM_0h_3,BMDM_0h_4,BMDM_0h_5,BMDM_0h_6,BMDM_1h_1,BMDM_1h_2,BMDM_1h_3,BMDM_4h_1,BMDM_4h_2,BMDM_10h_1,BMDM_10h_2
Racgap1,1905.46041289037,1239.99731914128,1446.5544972001098,1794.07591728228,348.398912270787,370.792166613506,2210.89966167598,2182.7783137234696,1206.28622579372,106.40643892282499,84.2282403582377,54.8909702324215,55.201945457174304
Gpd1,142.391742811101,71.0368297405085,465.557769213829,494.55900699917197,47.1480009483259,43.29844833066421,45.120401258693505,133.695171715563,73.922832778445,7.09376259485501,1.3369561961624998,4.3051741358762,3.9429961040838797
Dip2b,644.646253817529,683.392286111221,769.59549604735,782.680470536226,1306.74406838887,1478.44519936341,530.014313452119,555.698979035434,717.387490827182,1748.61247963176,2014.79298761689,441.28034892730994,391.14521352512
Atf1,455.653576995523,432.515381078286,597.386627333051,711.392685743553,215.391920121826,222.790197774145,422.326955781371,361.97740369247595,435.976706954693,345.82092649918195,306.162968921213,193.732836114429,276.798326506688
Slc11a2,2752.04404742182,1828.07436534752,811.16315401287,692.0855773622039,376.191418092959,391.260524006184,2014.7763175381897,1897.1981510113199,1988.3561953020399,1906.44869736728,1705.95610630335,1350.74838513116,1395.82062084569
Slc11a2,1246.57498479173,785.9011290279041,276.721837313322,408.419600374691,197.02901448932,192.08766168512798,634.693644372288,613.906400734726,816.5112893255521,1372.64306210444,1335.61923996634,491.86614502385595,576.4660304170629
Letmd1,1052.40442641295,566.496237171144,637.7666379281279,690.600415179023,341.947080562069,403.06919173272905,561.2977916581469,546.604069394919,481.338445250557,214.586318494364,195.19560463972599,188.351368444584,194.78400754174302
Csrnp2,155.33644670301902,168.150470398419,357.481858503476,286.636301353874,288.84354265184896,310.174338950576,82.4199329658801,125.5097530391,97.4437341170412,131.234608004818,94.92388992753772,191.58024904649102,205.03579741236197
Tfcp2,274.427722508667,306.627328373587,296.91184261086005,261.388544239802,348.398912270787,312.53607249588504,283.356119904595,303.76998199318297,296.531363304444,118.82052346382099,66.8478098081252,256.157861084634,308.342295339359
Pou6f1,748.203884952876,426.22097844305097,306.413021574408,308.913734101585,211.91785689405398,241.68406613661702,376.00334382244597,339.240129591189,384.73474332418,106.40643892282499,93.5869337313752,61.3487314362358,71.7625290943265
Smagp,5.1778815567673,15.2864063998563,38.0047158541901,46.0400276786016,1.9851789872979297,7.08520063592687,13.235317702550098,4.54745482025723,8.40032190664148,0.0,2.67391239232501,0.0,0.0
Cela1,1290.5869780242501,796.6915335454499,1023.7520333222501,895.552796457959,110.67372854186002,119.661166295654,557.086554207335,545.694578430868,699.746814823235,19.5078471358513,21.3912991386001,54.8909702324215,29.966770391037503
Acvrl1,3202.5197428605798,2185.05691480298,3337.2891109460697,3142.60317961035,1134.03349649394,1135.99383529361,1444.45444562831,1554.32005756392,2278.16730108117,739.5247505136349,645.749842746489,2138.5952519965,2157.6074681547
Acvr1b,772.79882234752,1903.60719697034,1599.7610079873098,1623.2822662165,1168.27783402483,1251.71877901375,1349.40080030999,1547.95362081556,1650.66325465505,2207.93360764862,2294.2168326148603,4130.814583373211,4456.3741968356
Nr4a1,38.8341116757548,18.8832079057048,3.5629421113303197,5.940648732722781,8.43701069601622,14.1704012718537,284.559330604827,321.05031031016,290.651137969795,1.77344064871375,2.67391239232501,2.1525870679381,8.67459142898453
Atg101,4357.18733001969,1235.50131725897,1091.44793343752,1061.8909609742,914.671218397523,889.586302066373,1350.60401101022,1087.75119300553,1111.36258824867,874.30623981588,697.8911343968269,999.876693057247,986.537625241786
Krt80,85.4350456866605,177.14247416304002,323.040084760616,360.894410512909,98.7626546180722,99.19280890297621,96.85846136866199,111.867388578328,229.328788051312,8.86720324356876,16.04347435395,6.4577612038143,1.5771984416335498
Eif4b,17219.0451170297,17965.124321337,21185.2537939701,21472.4748444265,17866.6108856814,16847.0326232039,14783.248268398302,17949.7136665193,16885.48706454,8707.59358518452,9492.388992753771,9533.808123897841,9437.166875514351
Spryd3,1461.45706939757,1087.13325514272,1313.53799171045,1364.86404634306,546.916811000581,553.432894117399,1006.48575074392,1043.18613576701,1086.16162252874,718.24346272907,684.5215724352021,849.19559830158,817.777391986996
Zfp740,2.58894077838365,26.976011293864,33.2541263724163,28.2180814804332,32.2591585435914,48.0219154212821,6.0160535011591305,8.18541867646301,11.7604506692981,1.77344064871375,13.369561961625,20.4495771454119,30.7553696118542
Rarg,18.1225854486856,38.665616187871706,36.8170684837467,28.2180814804332,81.8886332260398,62.97956120823879,69.7862206134459,74.57825905221858,62.162382109146996,67.3907446511226,56.152160238825104,43.051741358761994,39.4299610408388
Mfsd5,5761.68770229282,4407.88024541738,4384.7940916771795,4335.1884127044505,1635.7874855335,1683.12877329018,3982.0258124172296,3914.44910927742,3988.4728412733702,1415.20563767357,1514.77137025212,2220.39356057815,2151.29867438816
Aaas,1190.91275805648,863.232361403648,1125.8897071803801,1244.56590950542,600.516643657625,603.029298568887,1189.37377717916,955.8750032180699,1023.1592082289301,145.42213319452802,136.369532008575,154.986268891543,205.824396633178
Sp1,1392.8501387704098,1857.74797777077,1675.77043969569,1800.016566015,1808.4980574284198,1790.9812718592898,1612.30233831065,1641.6311901128602,1685.1045744722799,1580.13561800395,1422.5213927169,1272.17895715142,1439.19357799061
Calcoco1,3282.77690699047,2511.4666514587398,4045.12694373036,4118.35473396007,2401.57027988368,2445.18146390987,2816.7162492427,3133.1963711572303,2658.70188345203,695.188734295791,804.847630089827,327.193234326591,353.292450925915
Copz1,13334.339479065,6925.64129951135,6963.17653290989,6424.81160443969,3205.5677697393394,3094.65818886984,7938.1825947794705,7323.221242542241,6921.02521888192,5659.04911004558,5397.29216390803,4616.22296719325,4911.39594724688
Itga5,11799.097597483502,7495.734338188341,8903.79233621448,8772.85301604837,3460.1669748603003,3700.8364654991296,28704.396070080496,27811.3241897292,22772.432656714398,30989.101895624102,35026.9153832614,29984.4615628438,31352.3392220125
Ppp1r1a,10.3557631135346,4.49600188231067,15.439415815764699,11.8812974654456,24.8147373412242,17.319379332265697,15.641739103013698,13.642364460771699,17.6406760039471,97.53923567925641,109.63040808532499,69.95907970798821,77.282723640044
Zfp263,34.9507005081793,5.3952022587728,0.0,7.42581091590348,20.844379366628303,16.5321348171627,36.697926357070706,41.8365843463665,31.081191054573498,186.211268114944,185.83691126658798,75.3405473778335,79.6485213024943
Zfp174,34.9507005081793,57.5488240935765,159.144747639421,106.93167718900999,154.347666262414,153.512680445082,22.861003304404697,41.8365843463665,34.4413198172301,24.828169081992502,28.0760801194126,52.738383164483395,44.95015558655621
Zfp597,299.022659903312,317.417732891133,395.48657435766603,344.557626497921,631.7832127075679,611.68898823502,262.299932650538,313.77438259774897,235.209013385961,805.1420545160429,795.4889367166901,878.255523718744,849.321360819667
Naa60,54.3677563460567,117.795249316539,142.517684453213,106.93167718900999,1005.9894518132302,1180.07952813938,81.2167222656482,80.9446958005787,60.482317727818696,523.164991370557,466.59771246071404,825.517140554261,900.580310172757
Nlrc3,108.735512692113,61.145625599425,244.655358311349,240.596273675273,34.7406322777138,30.702536089016398,121.524280723414,124.60026207504801,40.3215451518791,3.5468812974275,12.0326057654625,10.762935339690499,13.4061867538852
Trap1,5193.4152014376095,3768.5487777528,3097.3843421164897,3096.56315193175,1660.60222287472,1398.93350333801,3746.7981205219,3857.1511785421794,3895.22926810965,2764.79397134474,2574.97763380898,2166.5788838797,2059.0325655526003
Crebbp,1711.28985451159,2865.75159978482,2491.68418319034,2949.53209579686,3516.7445759982897,4292.057096341479,2233.15905963027,3032.24287414752,3165.2412944225102,5689.197601073721,8075.21542482152,3883.2670705603296,4804.14645321579
Srl,85.4350456866605,129.484854210547,103.325321228579,99.50586627310659,127.051455187068,133.044323052405,63.7701671122868,83.673168692733,59.6422855371545,15.960965838423801,24.0652115309251,21.525870679380997,38.641361820022
Tfap4,146.275153978676,199.622483574594,448.930706027621,438.122844038305,241.199246956699,262.939668044397,81.81832761576409,107.319933758071,108.364152595675,3.5468812974275,0.0,15.068109475566699,11.0403890914349
Coro7,1256.93074790526,839.853151615632,371.733626948797,360.894410512909,325.073059170037,354.260031796343,653.3434102258809,586.621671813183,714.0273620645261,184.43782746623,195.19560463972599,273.378557628139,340.674863392847
Hmox2,12.944703891918302,8.99200376462133,23.7529474088688,25.247757114071803,9.925894936489671,12.5959122416478,17.446555153361498,14.551855424823101,16.800643813283,33.6953723255613,40.1086858848751,13.9918159415976,22.8693774036865
Alg1,1698.3451506196802,1641.9398874198598,1401.4238971232598,1364.86404634306,667.020139732106,666.008859777126,1685.0965856746698,1553.41056659987,1806.06920992792,466.414890611717,430.499895164326,847.043011233642,799.63960990821
Eef2kmt,840.111282585495,642.029068793963,567.695443071965,470.79641206827995,288.347247905025,277.110069316251,676.806018880402,727.592771241157,526.7001835464209,141.8752518971,171.13039310879998,341.185050268189,314.651089105893
Tmem186,286.077956011394,369.57135472593694,323.040084760616,246.536922407995,289.33983739867404,274.748335770942,182.888026435237,215.54935848019298,224.288594907328,159.609658384238,160.4347435395,259.386741686541,249.19735377810102
Pmm2,755.970707288026,960.3460020615581,1213.7756125932,1352.98274887761,923.6045238403641,814.79807313159,926.472239178506,787.6191748685519,866.913220765401,1730.87807314462,1740.71696740358,1443.3096290525,1275.16494006073
Carhsp1,1181.8514653321402,1184.24689580063,1941.8034506750303,1896.55210792175,976.708061750584,969.097998091775,1203.81230558194,932.2282381527319,1001.31837127166,5868.3151065938,5711.4768700062095,2931.82358653169,2724.61030792196
Usp7,3113.2012860063396,5680.24877811129,5020.18543486442,5521.83299706583,7012.14847788313,6637.25850683327,5062.50902122541,5667.94768796861,5721.45925061351,18828.619367393898,21319.1035040073,9537.037004499749,9389.850922265341
1810013L24Rik,1779.8967851387602,1844.25997212383,2450.1165252248197,2603.4893071157603,2119.67486368737,2075.96378632657,2103.81390935535,2610.2390668276503,2147.12227933756,5375.298606251379,5585.80298756694,3107.25943256865,3192.2496458663104
Emp2,154.041976313827,196.92488244520698,296.91184261086005,253.96273332389902,236.23629948845402,186.576950079408,212.36668859091702,187.355138594598,286.450977016474,223.45352173793302,298.14123174423804,83.9508956495859,96.2091049396466
Dexi,139.802802032717,101.609642540221,273.158895201991,233.170462759369,162.784676958431,178.704504928378,172.660735483267,130.966698823408,132.725086124935,124.14084540996299,106.956495693,101.17159219309099,101.729299485364
Socs1,71.1958714055504,38.665616187871706,109.26355808079701,78.7135957085769,62.5331380998849,52.7453825119,295.388226906913,61.8453855554983,73.08280058778091,3238.3026245513106,4434.683702671021,2443.18632210974,2144.2012814008103
Rmi2,34.9507005081793,42.262417693720295,29.691184261086,65.3471360599506,0.0,1.5744890302059702,48.128428009273,52.7504759149839,27.7210622919169,8.86720324356876,21.3912991386001,18.2969900774738,45.738754807373
Zc3h7a,15.5336446703019,46.7584195760309,39.192363224633496,46.0400276786016,113.651497022807,110.214232114418,58.3557189612435,43.65556627446939,45.361738295864,508.977466180847,649.760711334977,250.776393414789,220.01918260787997
Rsl1d1,4100.88219295971,2850.4651933849605,3295.72145298055,3246.564532433,2000.06782970267,1947.6429303647897,3128.94942595286,2934.9273409940197,3113.1592986013297,2603.4108723117897,2465.3472257236604,2814.5075913290602,2695.43213675174
Gspt1,150.15856514625202,539.5202258772799,223.277705643367,212.378192194839,178.666108856814,174.768282352863,347.727892366998,506.58646697665495,594.742790990217,588.782295372966,596.282463488477,329.345821394529,405.339999499822
Tnfrsf17,5.1778815567673,5.3952022587728,19.0023579270951,5.940648732722781,29.777684809468997,20.4683573926776,2.4064214004636497,2.7284728921543397,4.20016095332074,5.320321946141259,2.67391239232501,0.0,0.0
Ercc4,374.101942476438,588.077046206235,666.27017481877,727.729469758541,640.220223403584,604.603787599093,528.811102751887,543.875596502765,579.622211558262,301.484910281338,310.173837509701,439.127761859372,462.11914339863
Mkl2,1966.30052118238,1034.08043293145,966.744959540961,1030.7025551274,741.960646502603,876.203145309623,1008.8921721443901,1357.87000932881,917.3151522052499,344.047485850468,430.499895164326,772.778757389778,866.6705436776359
Parn,1049.8154856345698,1010.7012231434401,1197.14854940699,1174.76328689593,697.2941192883991,608.540010174608,889.7743128214349,1117.7643948192301,915.635087823921,184.43782746623,275.412976409476,215.25870679381,289.415914039756
Bfar,155.33644670301902,245.481702774162,115.20179493301399,190.10075944712898,191.569772274251,186.576950079408,264.104748700886,259.20492475466204,210.008047666037,2019.94889888496,1594.9887420218697,849.19559830158,796.4852130249429
Bfar,0.0,1.79840075292427,5.9382368522172,1.4851621831807,180.651287844112,229.875398410072,15.040133752897802,12.732873496720199,11.7604506692981,1353.1352149685902,1361.02140769343,523.078657508958,521.264084959888
Rrn3,1795.4304298090601,2013.3096428987199,1731.5898661065398,1745.06556523732,2037.78623046133,1989.3668896652398,1737.43625113476,2254.6280998835396,2310.92855651707,3424.51389266625,3758.1838674128003,3142.77711918962,2967.4988679335197
Mpv17l,170.870091373321,117.795249316539,61.7576632630589,62.376811693589204,88.34046493475809,83.4479186009165,113.101805821792,155.522954852797,137.76527926892,23.0547284332788,20.0543429424376,111.93452753278099,85.9573150690285
Ifitm7,0.0,1.79840075292427,0.0,0.0,9.925894936489671,2.3617335453089603,0.601605350115913,0.9094909640514459,0.0,328.086520012044,399.749902652589,432.670000655558,513.3780927517209
2900011O08Rik,0.0,11.689604894007699,0.0,2.9703243663613903,3.47406322777139,1.5744890302059702,3.60963210069548,0.0,5.880225334649039,12.414084540996301,32.0869487079001,142.070746483915,121.444280005783
Marf1,1413.5616649974697,1246.29172177652,1313.53799171045,1404.96342528894,1669.03923357074,1633.5323688386902,957.7557173845329,878.5682712736971,964.356954882442,5233.42335435428,5064.39007106356,2860.7882132897303,2836.59139727794
Nde1,643.351783428338,732.848306816638,440.617174434516,499.014493548714,374.206239105661,374.728389189021,662.36749047762,645.738584476527,718.227523017847,670.3605652137979,820.891104443777,503.705373897515,497.606108335385
Fopnl,367.629590530479,308.425729126512,283.84772153598203,313.369220651127,176.184635122692,196.811128775746,326.671705112941,415.637370571511,304.091653020422,242.96136887378398,187.17386746275002,259.386741686541,295.724707806291
Abcc1,8653.53455174736,18503.7453468378,8039.185050531651,7706.50656852463,7692.072281032671,7777.18856470239,17403.2395681531,17569.5464435458,20386.7412352282,29518.9195978404,29156.340725911898,22587.0961038745,22777.8998940717
Mcm4,1734.59032151705,2456.61542849455,2701.89776775883,2803.98620184515,959.8340403585511,839.989897614885,3160.83450950901,2645.7092144256603,2602.4197266775304,390.156942717025,391.728165475613,575.817040673442,627.7249797701529
Prkdc,455.653576995523,864.13156178011,824.227275087748,764.858524338058,1398.55859655139,1624.8726791725599,676.806018880402,932.2282381527319,803.0707742749249,491.24305969370903,557.510733799764,361.634627413601,388.77941586266996
Mzt2,59.545637902824,27.8752116703261,29.691184261086,63.861973876769895,39.703579745958706,32.2770251192224,49.9332440596208,50.0220030228295,33.6012876265659,8.86720324356876,9.35869337313752,10.762935339690499,8.67459142898453
Spidr,59.545637902824,162.755268139646,148.45592130543002,135.149758669443,218.865983349597,222.790197774145,198.529765538251,200.99750305536998,151.205794319547,462.868009314289,348.945567198413,422.98335884983595,412.437392487173
Fgd4,664.063309655407,1009.8020227669801,1615.2004238030802,1455.4589395170801,3356.93766752081,2918.31541748677,715.9103666379359,1068.65188276045,1090.36178348206,812.235817110898,664.467229492764,505.85796096545306,499.18330677701897
Dgcr6,117.796805416456,53.05282221126579,59.382368522172,40.0993789458788,84.3701069601622,73.2137399045776,80.01351156541641,36.37963856205779,38.64148077055079,28.37505037942,30.7499925117376,46.280621960669095,30.7553696118542
Prodh,186.403736043623,114.198447810691,176.959458196073,150.00138050125,78.4145699982684,66.1285392686508,98.6632774190097,106.41044279401899,105.004023833019,15.960965838423801,24.0652115309251,5.381467669845249,23.657976624503302
Rtn4r,58.251167513632204,25.1776105409397,54.63177904039829,59.406487327227794,1.9851789872979297,3.93622257551493,19.8529765538251,23.6467650653376,32.7612554359018,0.0,0.0,12.9155224076286,11.0403890914349
Ranbp1,3817.3931777267,2379.2841961188,2859.8548680278004,3389.1401020183503,1074.97442162183,1099.78058759887,3575.3405957388704,2113.65700045556,2389.0515502488397,6176.89377947,6533.7049306461495,3856.3597322111,3939.8417072006105
Arvcf,73.7848121839341,60.24642522296289,124.70297389656099,164.853002333057,311.176806258951,326.706473767739,58.9573243113595,44.5650572385209,57.1221889651621,42.562575569130004,41.445642081037604,33.3650995530405,44.95015558655621
Comt,36.2451708973711,14.3872060233941,1.1876473704434398,4.45548654954209,17.3703161388569,22.830090937986604,29.478662155679697,20.9182921731833,29.4011266732452,10.640643892282501,4.01086858848751,0.0,5.52019454571743
Txnrd2,64.72351945959129,76.4320319992813,41.5676579655204,65.3471360599506,366.265523156469,486.517110333645,38.502742407418395,18.189819281028896,20.1607725759396,216.359759143078,148.40213777403798,265.844502890355,259.449143648719
Gnb1l,113.91339424888099,73.73443086989491,100.950026487692,95.05037972356449,217.873393855948,166.895837201833,46.9252173090412,50.931493986881,50.4019314398489,26.6016097307063,29.413036315575102,100.09529865912201,111.981089355982
2510002D24Rik,355.979357027752,138.476857975168,266.03301097933104,308.913734101585,166.755034933027,136.19330111281602,158.222207080485,138.24262653582,130.204989552943,19.5078471358513,18.717386746275,44.128034892731,17.3491828579691
Klhl6,1395.43907954879,1159.06928525969,1584.32159217155,1422.78537148711,2918.21311132796,2655.37574944237,944.520399681983,1136.86370506431,1034.0796267075698,225.226962386646,248.673852486226,246.471219278912,239.73416312830003
Cyp2ab1,0.0,4.49600188231067,4.750589481773759,5.940648732722781,47.6442956951504,45.66018187597321,3.60963210069548,10.913891568617402,12.600482859962199,12.414084540996301,20.0543429424376,3.22888060190715,4.731595324900651
Abcf3,3597.33321156409,2843.27159037326,2650.8289308297603,2989.63147474274,2643.76211633402,2340.4779434011803,2581.4885573473803,2644.79972346161,2779.66651890767,1879.8470876365802,1965.3256083588801,2701.4967702623103,2518.7859112887804
Eef1akmt4,767.620940790753,317.417732891133,248.218300422679,268.814355155706,83.8738122133377,92.89485278215228,389.840266875111,281.032707891897,279.730719491161,656.173040024088,533.445522268839,690.9804488081301,695.544512760396
Camk2n2,98.3797495785788,57.5488240935765,263.657716238444,227.229814026646,16.377726645208,13.3831567567508,83.021538315996,51.840984950932395,33.6012876265659,42.562575569130004,42.7825982772001,31.2125124851024,29.1781711702207
Psmd2,17370.4981525651,13344.1335866981,12412.1026685044,10947.1304522249,7274.19210420646,6712.833980283161,15400.4953576173,15966.113873923101,14365.3904925476,11403.2233712294,11828.051467449699,14143.5733298873,13712.9518507829
Clcn2,27.183878173028397,51.2544214583416,16.627063186208197,25.247757114071803,48.1405904419749,54.319871542106,31.8850835561434,25.4657469934405,39.481512961215,24.828169081992502,29.413036315575102,17.2206965435048,17.3491828579691
Polr2h,745.614944174492,442.406585219369,356.294211133032,354.953761780186,229.288173032911,214.917752623115,452.407223287166,322.86929223826303,383.05467894285204,296.164588335197,255.358633467038,455.272164868908,438.461166774127
Ehhadh,100.968690356962,166.352069645495,478.621890288707,415.845411290595,109.184844301386,98.40556438787321,245.45498284729197,294.675072352669,190.68730728076198,21.281287784565002,12.0326057654625,45.20432842670011,44.1615563657394
Igf2bp2,2.58894077838365,16.1856067763184,4.750589481773759,2.9703243663613903,7.940715949191741,13.3831567567508,28.275451455447897,14.551855424823101,25.200965719924397,308.578672876193,319.532530882838,168.978084833141,161.662840267439
Dgkg,20.7115262270692,7.19360301169706,13.0641210748778,32.6735680299753,375.69512334613404,381.81358982494794,25.869030054984304,28.1942198855948,12.600482859962199,88.6720324356876,121.663013850788,64.577612038143,38.641361820022
Rfc4,274.427722508667,198.72328319813099,192.398874011837,161.882677966696,93.30341240300291,88.9586302066374,294.786621556797,220.09681330044998,187.327178518105,40.789134920416295,14.7065181577875,38.746567222885794,42.584357924105895
St6gal1,1145.60629443477,607.859454488402,555.81896936753,651.986198416325,1529.58040971306,1489.46662257485,498.12922989597604,719.4073525646941,635.0643361420961,88.6720324356876,74.8695469851002,2.1525870679381,4.731595324900651
Rtp4,45.306463621713895,54.8512229641901,67.6959001152761,68.317460426312,161.792087464782,121.23565532586001,211.16347789068502,111.867388578328,126.844860790286,1163.37706555622,1132.4018981496401,622.097662634111,809.102800558011
Bcl6,2007.7235736365199,2934.0908283959398,4197.145807147121,5080.739828661161,3528.6556499220796,3722.0920674069203,5267.054840264821,5020.39012156398,6263.28001359189,13527.805268388502,15010.0072143164,5273.83831644834,5901.876568592739
Il1rap,150.15856514625202,259.868908797556,407.3630480621,466.340925518738,469.99112524278604,455.814574244629,284.559330604827,314.6838735618,336.012876265659,1729.10463249591,1697.93436912638,906.23915560194,872.1907382233529
Ccdc50,2089.27520815561,2493.4826439294898,528.503079847331,530.202899395508,548.901989987879,634.5190791730059,1088.9056837097999,974.97431346315,2714.14400803586,1714.9171073062,1578.94526766792,593.0377372169461,735.7630730220509
Atp13a3,2399.94810156165,2530.34985936444,1212.58796522275,1201.4962061931801,959.8340403585511,854.947543401842,1668.85324122154,3207.77463020945,2777.98645452634,583.461973426824,586.9237701153389,372.397562753291,374.584629887968
Fam43a,120.38574619484,663.6098778290541,254.156537274896,252.477571140718,494.30956783718597,576.262985055385,2829.9515669452503,1492.4746720084197,4059.0355452891604,104.632998274111,137.706488204738,87.179776251493,101.729299485364
Xxylt1,653.707546541872,1203.1301037063301,971.495549022735,972.7812299833561,420.361650560338,441.644172972775,1063.03665365482,1180.51927133878,1195.36580731508,125.914286058676,68.1847660042877,71.03537324195729,107.24949403108101
Ppp1r2,847.878104920646,861.433960650724,1100.94911240107,1055.9503122414699,899.286081245964,874.628656279417,950.5364531831419,952.237039361864,919.835248777242,1943.6909509902698,1822.2712953694897,1061.22542449348,1085.1125278438801
Bdh1,45.306463621713895,27.8752116703261,16.627063186208197,16.3367840149876,8.93330544284071,10.2341786963388,48.128428009273,54.569457843086795,29.4011266732452,0.0,2.67391239232501,7.534054737783349,7.88599220816775
Senp5,604.517671752583,1825.3767642181301,1173.39560199812,1194.07039527728,1293.84040497143,1323.35802988812,1759.69564908904,2339.21075954032,2305.8883633730898,2945.68491751354,2901.19494567263,1998.6770925805301,2111.08011412651
Pak2,6939.6557564573795,11830.7793531123,9244.647131531741,9481.27537742556,5988.78870993104,5820.098700156371,9031.29951594008,10486.4308155132,12470.2778704093,13181.9843418893,14753.3116246532,9510.12966615052,10086.1840342466
Cep19,6.472351945959129,0.0,9.50117896354753,11.8812974654456,50.12576942927279,55.894360572312,0.601605350115913,0.0,0.0,0.0,0.0,11.8392288736595,14.983385195518698
Nrros,67.312460237975,391.15216376102796,685.272532745865,591.094548905917,2561.3771883611603,3143.46734880622,179.879999684658,181.898192810289,300.731524257765,808.6889358134711,597.619419684639,770.626170321839,823.297586532713
Tctex1d2,1544.30317430585,614.153857123637,762.4696118246891,733.670118491264,862.5602699809531,765.9889131952049,792.9158514527729,918.5858736919611,605.663209468851,420.305433745159,430.499895164326,391.770846364734,344.617859496931
Pcyt1a,3.88341116757548,15.2864063998563,32.0664790019729,28.2180814804332,754.86430992004,948.629640699097,4.211237450811391,3.63796385620578,10.9204184786339,368.87565493246,426.489026575839,219.563880929686,249.19735377810102
Tfrc,21026.0825316428,25263.034576703598,15423.976399948999,14514.4900162249,17055.6652693702,15681.123496336399,21305.2518690049,34795.3053026802,27542.1354353054,12293.490576883702,11134.171201641298,4338.53923542924,4599.89925502425
Fyttd1,2009.0180440257102,2274.07775207273,1397.86095501193,1473.28088571525,2625.89550544834,2317.64785246319,1965.4446788286898,2657.53259695833,2335.28949004633,4297.0466918334205,3842.4121077710297,3129.861596782,2886.2731481894
Lrch3,867.295160758524,1139.28687697752,1190.0226651843302,1225.25880112407,1147.43345465821,1117.09996693114,1202.00748953159,1067.7423917964,1201.24603264973,4804.25071736555,5120.54223130239,2361.3880135280897,2255.3937715359802
Lmln,161.808798648978,178.940874915964,274.346542572435,261.388544239802,494.80586258400996,441.644172972775,225.60200629346699,266.480852467074,240.24920652994598,17.7344064871375,14.7065181577875,19.373283611442897,35.4869649367549
Osbpl11,11.6502335027264,37.7664158114096,74.82178433793679,44.55486549542089,54.09612740386871,85.0224076311224,78.81030086518459,44.5650572385209,55.4421245838338,19.5078471358513,33.4239049040626,25.8310448152572,10.2517898706181
Heg1,104.852101524538,554.806632277136,34.4417737428598,32.6735680299753,15.8814318983835,13.3831567567508,188.904079936397,121.871789182894,738.388295593786,606.516701860103,621.684631215564,146.375920619791,209.767392737262
Heg1,37.539641286563004,33.2704139290989,38.0047158541901,32.6735680299753,20.844379366628303,17.319379332265697,21.0561872540569,12.732873496720199,17.6406760039471,47.8828975152713,44.1195544733626,30.136218951133397,29.966770391037503
Umps,287.37242640058497,294.038523103117,321.852437390172,368.32022142881203,356.835922966804,377.09012273433,301.404280408072,291.946599460514,291.491170160459,95.7657950305426,100.271714712188,298.133308909427,264.18073897362
Mylk,55.662226735248495,92.61763877559972,87.8859054128146,84.6542444412996,61.0442538594115,65.34129475354779,90.24080251738691,90.0396054410932,93.2435731637204,44.3360162178438,57.4891164349876,11.8392288736595,17.3491828579691
Dirc2,1870.50971238219,1335.31255904627,2890.73369965933,2679.23257845797,1855.6460583767398,1818.5348298879,1660.43076631992,2051.8116149000602,1522.9783616741001,5267.11872667984,5704.7920890254,2212.85950584037,2239.62178711964
Parp14,3471.76958381248,5641.58316192342,2511.87418848788,2728.2429305029395,6315.35065334155,5991.7180044488205,9787.51744103578,4481.971470845529,5925.5870729449,176407.68820885397,188030.85638449102,64287.0127839713,66284.1303073124
Dtx3l,1193.50169883486,3526.6638764844897,3945.3645646131104,4155.48378853959,3761.9141809295897,3638.644148806,3957.35999306247,2603.87263007929,2723.38436213317,48093.936952468204,52312.42204344639,26657.6382493454,26317.133197097402
Cd86,881.5343350396339,1396.45818464569,1425.1768445321302,1670.80745607828,1767.8018881888102,1705.17161971307,824.1993296588,1065.92340986829,1531.37868358074,13557.9537594166,13206.453305693201,10221.5596921041,10012.0557074898
Golgb1,53.0732859568649,57.5488240935765,93.8241422650318,80.1987578917576,1041.22637883777,1273.76162543663,42.1123745081139,44.5650572385209,30.241158863909302,806.915495164757,786.1302433435519,933.1464939511659,1175.8014382378099
Fbxo40,12.944703891918302,9.891204141083461,2.3752947408868796,7.42581091590348,21.8369688602773,27.5535580286045,15.641739103013698,12.732873496720199,14.2805472412905,97.53923567925641,81.5543279659127,157.138855959481,174.280427800507
Fstl1,456.948047384715,330.00653816160303,146.080626564543,136.634920852624,48.6368851887994,43.29844833066421,597.394112665101,466.568864558392,422.536191904066,72.7110665972638,113.641276673813,101.17159219309099,70.18533065269301
Lrrc58,1483.46306601383,3107.63650105313,2242.2782353972198,2313.88268139552,4414.04547825696,4500.6768928437705,2095.9930398038396,3079.5364042782003,2811.5877421529,8297.92879533165,8438.867510177719,4412.8034892731,4890.892367505639
Cox17,4722.22797977178,1195.0373003181699,1287.40974956069,1465.85507479935,569.746369354507,388.11154594577204,1910.69859196814,1257.82600328315,1217.20664427235,2083.79276223866,2155.17338821396,1714.5355996126998,1506.22451176004
Tmem39a,133.330450086758,198.72328319813099,270.783600461104,276.240166071609,345.917438536665,404.643680762934,370.588895671402,358.33943983627,413.295837806761,831.7436642467501,802.173717697502,503.705373897515,516.532489634988
Arhgap31,3906.7116345809295,8317.60348227473,6849.16238534732,6975.80677439973,10086.6944344608,10710.4616279761,6713.314101943471,8349.127049992281,8486.00519008922,18046.5320413111,21801.7446908219,10310.8920554235,10778.5741501237
Zbtb20,36.2451708973711,41.3632173172581,131.828858119222,129.20910993671998,382.146955054852,469.197731001379,75.2006687644891,97.3155331535047,75.60289715977329,267.789537955777,275.412976409476,108.70564693087401,162.451439488256
